agent_exit_code,ast_parse_calls,commit,duration_ms,git_show_calls,history_path,impacted_external,impacted_internal,impacted_internal_ratio,impacted_test,impacted_total,num_changed_targets,num_files_changed,num_targets,ok,patch_added_lines,patch_path,patch_removed_lines,patch_total_lines,runner_ms,subprocess_calls,verifier_checked,verifier_ok
0,0,9ed5f246,1912,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\9ed5f246_20260126_205419\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\9ed5f246_20260126_205419\docstring_patch_9ed5f246.diff,0,0,2037,2,0,True
0,0,edf79957,1973,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\edf79957_20260126_205421\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\edf79957_20260126_205421\docstring_patch_edf79957.diff,0,0,2092,2,0,True
0,0,47391ea8,1965,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\47391ea8_20260126_205423\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\47391ea8_20260126_205423\docstring_patch_47391ea8.diff,0,0,2064,2,0,True
0,3,3b1b4f03,2079,1,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\3b1b4f03_20260126_205426\history.json,13,63,0.45,64,140,1,1,1,True,8,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\3b1b4f03_20260126_205426\docstring_patch_3b1b4f03.diff,0,8,2177,3,1,True
0,0,f362fdc2,1868,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\f362fdc2_20260126_205428\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\f362fdc2_20260126_205428\docstring_patch_f362fdc2.diff,0,0,1964,2,0,True
0,0,4ce34686,1845,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\4ce34686_20260126_205430\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\4ce34686_20260126_205430\docstring_patch_4ce34686.diff,0,0,1938,2,0,True
0,0,dbe83f39,1816,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\dbe83f39_20260126_205432\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\dbe83f39_20260126_205432\docstring_patch_dbe83f39.diff,0,0,1907,2,0,True
0,0,13743e11,1886,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\13743e11_20260126_205434\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\13743e11_20260126_205434\docstring_patch_13743e11.diff,0,0,1979,2,0,True
0,0,52842fb8,1821,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\52842fb8_20260126_205436\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\52842fb8_20260126_205436\docstring_patch_52842fb8.diff,0,0,1914,2,0,True
0,0,4d4fb28f,1826,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\4d4fb28f_20260126_205437\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\4d4fb28f_20260126_205437\docstring_patch_4d4fb28f.diff,0,0,1919,2,0,True
0,0,a1735d6d,1801,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\a1735d6d_20260126_205439\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\a1735d6d_20260126_205439\docstring_patch_a1735d6d.diff,0,0,1895,2,0,True
0,0,1b426392,2321,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\1b426392_20260126_205441\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\1b426392_20260126_205441\docstring_patch_1b426392.diff,0,0,2416,2,0,True
0,0,ded035a4,2104,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\ded035a4_20260126_205444\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\ded035a4_20260126_205444\docstring_patch_ded035a4.diff,0,0,2207,2,0,True
0,0,44c849c4,13498,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\44c849c4_20260126_205446\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\44c849c4_20260126_205446\docstring_patch_44c849c4.diff,0,0,13597,2,0,True
0,1,8322a444,2622,1,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\8322a444_20260126_205500\history.json,0,1,1.0,0,1,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\8322a444_20260126_205500\docstring_patch_8322a444.diff,0,0,2753,3,0,True
0,0,4b2cfcfd,2460,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\4b2cfcfd_20260126_205502\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\4b2cfcfd_20260126_205502\docstring_patch_4b2cfcfd.diff,0,0,2586,2,0,True
0,129,e3006305,12588,29,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\e3006305_20260126_205505\history.json,209,415,0.515527950310559,181,805,50,10,50,True,747,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\e3006305_20260126_205505\docstring_patch_e3006305.diff,0,747,12724,31,50,True
0,0,1b3bea8b,2424,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\1b3bea8b_20260126_205518\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\1b3bea8b_20260126_205518\docstring_patch_1b3bea8b.diff,0,0,2563,2,0,True
0,0,34e88415,2453,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\34e88415_20260126_205520\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\34e88415_20260126_205520\docstring_patch_34e88415.diff,0,0,2572,2,0,True
0,1,cd90c783,2498,1,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\cd90c783_20260126_205523\history.json,0,1,1.0,0,1,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\cd90c783_20260126_205523\docstring_patch_cd90c783.diff,0,0,2622,3,0,True
0,0,93f4dfd8,2320,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\93f4dfd8_20260126_205526\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\93f4dfd8_20260126_205526\docstring_patch_93f4dfd8.diff,0,0,2429,2,0,True
0,51,535b5daa,6328,9,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\535b5daa_20260126_205528\history.json,68,194,0.708029197080292,12,274,21,5,21,True,227,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\535b5daa_20260126_205528\docstring_patch_535b5daa.diff,0,227,6460,11,21,True
0,0,6b53786f,2372,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\6b53786f_20260126_205534\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\6b53786f_20260126_205534\docstring_patch_6b53786f.diff,0,0,2500,2,0,True
0,0,d98f4eb5,2223,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\d98f4eb5_20260126_205537\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\d98f4eb5_20260126_205537\docstring_patch_d98f4eb5.diff,0,0,2359,2,0,True
0,0,8cefc4b7,2009,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\8cefc4b7_20260126_205539\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\8cefc4b7_20260126_205539\docstring_patch_8cefc4b7.diff,0,0,2096,2,0,True
0,0,3063ada7,12125,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\3063ada7_20260126_205541\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\3063ada7_20260126_205541\docstring_patch_3063ada7.diff,0,0,12252,2,0,True
0,0,5eb8d6ed,2088,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\5eb8d6ed_20260126_205554\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\5eb8d6ed_20260126_205554\docstring_patch_5eb8d6ed.diff,0,0,2200,2,0,True
0,0,7c751a2e,2253,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\7c751a2e_20260126_205556\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\7c751a2e_20260126_205556\docstring_patch_7c751a2e.diff,0,0,2376,2,0,True
0,0,55b556a7,2200,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\55b556a7_20260126_205558\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\55b556a7_20260126_205558\docstring_patch_55b556a7.diff,0,0,2377,2,0,True
0,0,a4d04c9b,2024,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\a4d04c9b_20260126_205601\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\a4d04c9b_20260126_205601\docstring_patch_a4d04c9b.diff,0,0,2145,2,0,True
0,0,23caa270,2325,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\23caa270_20260126_205603\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\23caa270_20260126_205603\docstring_patch_23caa270.diff,0,0,2433,2,0,True
0,0,c264467e,2272,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\c264467e_20260126_205605\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\c264467e_20260126_205605\docstring_patch_c264467e.diff,0,0,2413,2,0,True
0,0,2b212ddd,2491,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\2b212ddd_20260126_205608\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\2b212ddd_20260126_205608\docstring_patch_2b212ddd.diff,0,0,2627,2,0,True
0,0,7203e860,2296,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\7203e860_20260126_205610\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\7203e860_20260126_205610\docstring_patch_7203e860.diff,0,0,2419,2,0,True
0,0,e55f223b,2525,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\e55f223b_20260126_205613\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\e55f223b_20260126_205613\docstring_patch_e55f223b.diff,0,0,2657,2,0,True
0,0,a329baaa,2403,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\a329baaa_20260126_205616\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\a329baaa_20260126_205616\docstring_patch_a329baaa.diff,0,0,2539,2,0,True
0,0,a7a0aee9,2524,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\a7a0aee9_20260126_205618\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\a7a0aee9_20260126_205618\docstring_patch_a7a0aee9.diff,0,0,2648,2,0,True
0,0,6539b80d,2523,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\6539b80d_20260126_205621\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\6539b80d_20260126_205621\docstring_patch_6539b80d.diff,0,0,2656,2,0,True
0,0,e1bd9f3e,2439,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\e1bd9f3e_20260126_205623\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\e1bd9f3e_20260126_205623\docstring_patch_e1bd9f3e.diff,0,0,2570,2,0,True
0,9,b9b2793b,2803,1,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\b9b2793b_20260126_205626\history.json,48,93,0.5027027027027027,44,185,4,1,4,True,4,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\b9b2793b_20260126_205626\docstring_patch_b9b2793b.diff,0,4,2948,3,4,True
0,1,c4a1ab50,2736,1,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\c4a1ab50_20260126_205629\history.json,0,1,1.0,0,1,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\c4a1ab50_20260126_205629\docstring_patch_c4a1ab50.diff,0,0,2874,3,0,True
0,0,22c7200e,1936,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\22c7200e_20260126_205632\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\22c7200e_20260126_205632\docstring_patch_22c7200e.diff,0,0,2029,2,0,True
0,41,6e42bcd8,4863,7,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\6e42bcd8_20260126_205634\history.json,57,133,0.6584158415841584,12,202,17,3,17,True,144,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\6e42bcd8_20260126_205634\docstring_patch_6e42bcd8.diff,0,144,4959,9,17,True
0,0,6513d4da,1953,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\6513d4da_20260126_205639\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\6513d4da_20260126_205639\docstring_patch_6513d4da.diff,0,0,2070,2,0,True
0,13,1d93d531,2268,1,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\1d93d531_20260126_205641\history.json,23,59,0.4068965517241379,63,145,6,1,6,True,28,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\1d93d531_20260126_205641\docstring_patch_1d93d531.diff,0,28,2387,3,6,True
0,0,c2c1cc8a,2095,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\c2c1cc8a_20260126_205643\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\c2c1cc8a_20260126_205643\docstring_patch_c2c1cc8a.diff,0,0,2205,2,0,True
0,0,52892592,2179,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\52892592_20260126_205646\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\52892592_20260126_205646\docstring_patch_52892592.diff,0,0,2403,2,0,True
0,0,5783910d,8923,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\5783910d_20260126_205649\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\5783910d_20260126_205649\docstring_patch_5783910d.diff,0,0,10460,2,0,True
0,0,026b43e5,11395,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\026b43e5_20260126_205659\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\026b43e5_20260126_205659\docstring_patch_026b43e5.diff,0,0,11925,2,0,True
0,0,6b591ddd,2213,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\6b591ddd_20260126_205710\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\6b591ddd_20260126_205710\docstring_patch_6b591ddd.diff,0,0,2360,2,0,True
0,1,10252b19,2414,1,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\10252b19_20260126_205713\history.json,0,1,1.0,0,1,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\10252b19_20260126_205713\docstring_patch_10252b19.diff,0,0,2534,3,0,True
0,0,55ec28b8,2378,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\55ec28b8_20260126_205715\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\55ec28b8_20260126_205715\docstring_patch_55ec28b8.diff,0,0,2489,2,0,True
0,0,1cb4e256,2139,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\1cb4e256_20260126_205718\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\1cb4e256_20260126_205718\docstring_patch_1cb4e256.diff,0,0,2256,2,0,True
0,0,eac57f69,2102,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\eac57f69_20260126_205720\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\eac57f69_20260126_205720\docstring_patch_eac57f69.diff,0,0,2211,2,0,True
0,129,e2cd8a42,16332,41,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\e2cd8a42_20260126_205722\history.json,106,998,0.6115196078431373,528,1632,44,27,44,True,365,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\e2cd8a42_20260126_205722\docstring_patch_e2cd8a42.diff,0,365,16507,43,44,True
0,0,5c7dceb8,1780,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\5c7dceb8_20260126_205739\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\5c7dceb8_20260126_205739\docstring_patch_5c7dceb8.diff,0,0,1870,2,0,True
0,3,d70ed5ec,1912,1,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\d70ed5ec_20260126_205741\history.json,0,1,0.5,1,2,1,1,1,True,9,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\d70ed5ec_20260126_205741\docstring_patch_d70ed5ec.diff,0,9,2000,3,1,True
0,0,261c11b2,1806,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\261c11b2_20260126_205743\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\261c11b2_20260126_205743\docstring_patch_261c11b2.diff,0,0,1896,2,0,True
0,0,75d4f9c0,1861,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\75d4f9c0_20260126_205745\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\75d4f9c0_20260126_205745\docstring_patch_75d4f9c0.diff,0,0,1951,2,0,True
0,0,19abc42e,2088,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\19abc42e_20260126_205747\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\19abc42e_20260126_205747\docstring_patch_19abc42e.diff,0,0,2198,2,0,True
0,0,09ab90ed,2214,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\09ab90ed_20260126_205749\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\09ab90ed_20260126_205749\docstring_patch_09ab90ed.diff,0,0,2343,2,0,True
0,0,f58d8460,2181,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\f58d8460_20260126_205751\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\f58d8460_20260126_205751\docstring_patch_f58d8460.diff,0,0,2302,2,0,True
0,0,caee1d31,2238,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\caee1d31_20260126_205754\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\caee1d31_20260126_205754\docstring_patch_caee1d31.diff,0,0,2363,2,0,True
0,1,c75f17d4,2244,1,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\c75f17d4_20260126_205756\history.json,0,1,1.0,0,1,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\c75f17d4_20260126_205756\docstring_patch_c75f17d4.diff,0,0,2357,3,0,True
0,0,241ca9a5,2150,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\241ca9a5_20260126_205758\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\241ca9a5_20260126_205758\docstring_patch_241ca9a5.diff,0,0,2263,2,0,True
0,0,3f75f512,2173,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\3f75f512_20260126_205801\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\3f75f512_20260126_205801\docstring_patch_3f75f512.diff,0,0,2288,2,0,True
0,146,1c4fc96c,23555,46,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\1c4fc96c_20260126_205803\history.json,329,1447,0.3408716136631331,2469,4245,50,12,50,True,393,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\1c4fc96c_20260126_205803\docstring_patch_1c4fc96c.diff,0,393,23678,48,50,True
0,0,7f9709d7,2163,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\7f9709d7_20260126_205827\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\7f9709d7_20260126_205827\docstring_patch_7f9709d7.diff,0,0,2280,2,0,True
0,0,84668c2a,2142,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\84668c2a_20260126_205829\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\84668c2a_20260126_205829\docstring_patch_84668c2a.diff,0,0,2263,2,0,True
0,0,e0fd7913,2142,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\e0fd7913_20260126_205831\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\e0fd7913_20260126_205831\docstring_patch_e0fd7913.diff,0,0,2266,2,0,True
0,8,ed97d9dc,44253,8,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\ed97d9dc_20260126_205834\history.json,5,650,0.6114769520225776,408,1063,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\ed97d9dc_20260126_205834\docstring_patch_ed97d9dc.diff,0,0,44432,10,0,True
0,0,99ef3833,2218,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\99ef3833_20260126_205918\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\99ef3833_20260126_205918\docstring_patch_99ef3833.diff,0,0,2336,2,0,True
0,0,56a549b4,2222,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\56a549b4_20260126_205920\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\56a549b4_20260126_205920\docstring_patch_56a549b4.diff,0,0,2338,2,0,True
0,0,330f0ba5,2301,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\330f0ba5_20260126_205923\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\330f0ba5_20260126_205923\docstring_patch_330f0ba5.diff,0,0,2426,2,0,True
0,0,06273e48,2194,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\06273e48_20260126_205925\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\06273e48_20260126_205925\docstring_patch_06273e48.diff,0,0,2311,2,0,True
0,0,a2997a8f,2195,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\a2997a8f_20260126_205927\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\a2997a8f_20260126_205927\docstring_patch_a2997a8f.diff,0,0,2303,2,0,True
0,9,ed5c5bef,2570,1,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\ed5c5bef_20260126_205930\history.json,29,103,0.5364583333333334,60,192,4,1,4,True,4,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\ed5c5bef_20260126_205930\docstring_patch_ed5c5bef.diff,0,4,2691,3,4,True
0,0,493ff37f,2443,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\493ff37f_20260126_205933\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\493ff37f_20260126_205933\docstring_patch_493ff37f.diff,0,0,2595,2,0,True
0,0,1a1c29e5,2123,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\1a1c29e5_20260126_205935\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\1a1c29e5_20260126_205935\docstring_patch_1a1c29e5.diff,0,0,2238,2,0,True
0,0,e32eed75,2200,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\e32eed75_20260126_205937\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\e32eed75_20260126_205937\docstring_patch_e32eed75.diff,0,0,2304,2,0,True
0,0,6400e5ee,2188,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\6400e5ee_20260126_205940\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\6400e5ee_20260126_205940\docstring_patch_6400e5ee.diff,0,0,2305,2,0,True
0,0,d68892ab,2172,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\d68892ab_20260126_205942\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\d68892ab_20260126_205942\docstring_patch_d68892ab.diff,0,0,2286,2,0,True
0,0,6a8a2d62,2301,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\6a8a2d62_20260126_205944\history.json,0,0,0.0,0,0,0,0,0,True,0,D:\locbench\analyzer\runs\fastapi\agent_batch\20260126_205121\6a8a2d62_20260126_205944\docstring_patch_6a8a2d62.diff,0,0,2448,2,0,True
